rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
21,Mistral,AI-Infra-from-Zero-to-Hero,3786,371,,https://github.com/HuaizhengZhang/AI-Infra-from-Zero-to-Hero,HuaizhengZhang,14,2025-07-25T02:24:35Z,"🚀 Awesome System for Machine Learning ⚡️ AI System Papers and Industry Practice. ⚡️ System for Machine Learning, LLM (Large Language Model), GenAI (Generative AI). 🍻 OSDI, NSDI, SIGCOMM, SoCC, MLSys, etc. 🗃️ Llama3, Mistral, etc. 🧑‍💻 Video Tutorials. "
22,Mistral,ruby_llm,3748,398,Ruby,https://github.com/crmne/ruby_llm,crmne,41,2026-03-17T10:35:44Z,"One beautiful Ruby API for OpenAI, Anthropic, Gemini, Bedrock, Azure, OpenRouter, DeepSeek, Ollama, VertexAI, Perplexity, Mistral, xAI, GPUStack & OpenAI compatible APIs. Agents, Chat, Vision, Audio, PDF, Images, Embeddings, Tools, Streaming & Rails integration."
23,Mistral,mistral-vibe,3510,374,Python,https://github.com/mistralai/mistral-vibe,mistralai,83,2026-03-18T14:43:25Z,Minimal CLI coding agent by Mistral
24,Mistral,lsp-ai,3149,115,Rust,https://github.com/SilasMarvin/lsp-ai,SilasMarvin,41,2025-01-07T22:17:38Z,"LSP-AI is an open-source language server that serves as a backend for AI-powered functionality, designed to assist and empower software engineers, not replace them."
25,Mistral,mistral-finetune,3084,311,Python,https://github.com/mistralai/mistral-finetune,mistralai,35,2025-11-21T10:27:03Z,
26,Mistral,secret-llama,2679,169,TypeScript,https://github.com/abi/secret-llama,abi,19,2024-06-05T02:04:17Z,Fully private LLM chatbot that runs entirely with a browser with no server needed. Supports Mistral and LLama 3.
27,Mistral,xTuring,2668,211,Python,https://github.com/stochasticai/xTuring,stochasticai,0,2026-03-04T23:07:06Z,"Build, personalize and control your own LLMs. From data pre-processing to fine-tuning, xTuring provides an easy way to personalize open-source LLMs. Join our discord community: https://discord.gg/TgHXuSJEk6"
28,Mistral,lemonade,2530,215,C++,https://github.com/lemonade-sdk/lemonade,lemonade-sdk,109,2026-03-19T04:07:00Z,Lemonade helps users discover and run local AI apps by serving optimized LLMs right from their own GPUs and NPUs. Join our discord: https://discord.gg/5xXzkMu8Zk
29,Mistral,elia,2432,153,Python,https://github.com/darrenburns/elia,darrenburns,15,2024-10-10T19:12:52Z,"A snappy, keyboard-centric terminal user interface for interacting with large language models. Chat with ChatGPT, Claude, Llama 3, Phi 3, Mistral, Gemma and more."
30,Mistral,maid,2408,246,TypeScript,https://github.com/Mobile-Artificial-Intelligence/maid,Mobile-Artificial-Intelligence,5,2026-03-10T11:09:58Z,"Maid is a free and open source application for interfacing with llama.cpp models locally, and with Anthropic, DeepSeek, Ollama, Mistral and OpenAI models remotely."
31,Mistral,papersgpt-for-zotero,2178,71,JavaScript,https://github.com/papersgpt/papersgpt-for-zotero,papersgpt,65,2026-03-09T02:33:12Z,"A powerful Zotero AI and MCP plugin with ChatGPT, Gemini 3.1, Claude, Grok, DeepSeek, OpenRouter, Kimi 2.5, GLM 5, SiliconFlow, GPT-oss, Gemma 3, Qwen 3.5"
32,Mistral,maxtext,2174,490,Python,https://github.com/AI-Hypercomputer/maxtext,AI-Hypercomputer,78,2026-03-19T02:26:24Z,"A simple, performant and scalable Jax LLM!"
33,Mistral,floneum,2158,128,Rust,https://github.com/floneum/floneum,floneum,44,2026-03-19T02:13:21Z,"Instant, controllable, local pre-trained AI models in Rust"
34,Mistral,paperless-gpt,2132,132,Go,https://github.com/icereed/paperless-gpt,icereed,136,2026-03-18T05:29:42Z,Use LLMs and LLM Vision (OCR) to handle paperless-ngx - Document Digitalization powered by AI
35,Mistral,OnnxStream,2033,89,C++,https://github.com/vitoplantamura/OnnxStream,vitoplantamura,67,2026-01-20T08:12:36Z,"Lightweight inference library for ONNX files, written in C++. It can run Stable Diffusion XL 1.0 on a RPI Zero 2 (or in 298MB of RAM) but also Mistral 7B on desktops and servers. ARM, x86, WASM, RISC-V supported. Accelerated by XNNPACK. Python, C# and JS(WASM) bindings available."
36,Mistral,witsy,1913,152,TypeScript,https://github.com/nbonamy/witsy,nbonamy,34,2026-03-19T03:21:25Z,Witsy: desktop AI assistant / universal MCP client
37,Mistral,Ollamac,1898,99,Swift,https://github.com/kevinhermawan/Ollamac,kevinhermawan,41,2025-03-12T22:28:22Z,Mac app for Ollama
38,Mistral,dialoqbase,1784,279,TypeScript,https://github.com/n4ze3m/dialoqbase,n4ze3m,41,2024-10-15T14:24:20Z,Create chatbots with ease
39,Mistral,docs,1560,17,TypeScript,https://github.com/Bytez-com/docs,Bytez-com,7,2026-03-03T22:45:28Z,"1 API key. 220,000+ AI models. Bytez is the largest serverless Model Inference API on the internet. Let's build ✨"
40,Mistral,voxtral.c,1531,99,C,https://github.com/antirez/voxtral.c,antirez,1,2026-02-15T18:58:52Z,Pure C inference of Mistral Voxtral Realtime 4B speech to text model
41,Mistral,ai-dev-gallery,1428,211,C#,https://github.com/microsoft/ai-dev-gallery,microsoft,63,2026-03-18T03:28:13Z,An open-source project for Windows developers to learn how to add AI with local models and APIs to Windows apps.
42,Mistral,nextjs-ollama-llm-ui,1412,333,TypeScript,https://github.com/jakobhoeg/nextjs-ollama-llm-ui,jakobhoeg,17,2025-06-05T13:13:19Z,Fully-featured web interface for Ollama LLMs
43,Mistral,aws-genai-llm-chatbot,1377,433,TypeScript,https://github.com/aws-samples/aws-genai-llm-chatbot,aws-samples,3,2026-03-06T15:04:04Z,"A modular and comprehensive solution to deploy a Multi-LLM and Multi-RAG powered chatbot (Amazon Bedrock, Anthropic, HuggingFace, OpenAI, Meta, AI21, Cohere, Mistral) using AWS CDK on AWS"
44,Mistral,Risuai,1360,307,TypeScript,https://github.com/kwaroran/Risuai,kwaroran,94,2026-03-15T19:59:04Z,Make your own story. User-friendly software for LLM roleplaying
45,Mistral,modelfusion,1317,93,TypeScript,https://github.com/vercel/modelfusion,vercel,33,2024-07-19T15:17:19Z,The TypeScript library for building AI applications.
46,Mistral,airunner,1312,97,Python,https://github.com/Capsize-Games/airunner,Capsize-Games,22,2026-02-10T16:54:39Z,"Offline inference engine for art, real-time voice conversations, LLM powered chatbots and automated workflows"
47,Mistral,gp.nvim,1311,125,Lua,https://github.com/Robitx/gp.nvim,Robitx,50,2025-08-11T09:04:31Z,"Gp.nvim (GPT prompt) Neovim AI plugin: ChatGPT sessions & Instructable text/code operations & Speech to text [OpenAI, Ollama, Anthropic, ..]"
48,Mistral,generative-ai-use-cases,1301,409,TypeScript,https://github.com/aws-samples/generative-ai-use-cases,aws-samples,71,2026-03-17T12:09:27Z,Application implementation with business use cases for safely utilizing generative AI in business operations
49,Mistral,search2ai,1285,191,JavaScript,https://github.com/fatwang2/search2ai,fatwang2,19,2025-02-19T16:26:01Z,Help your LLMs online
50,Mistral,BaseAI,1219,107,TypeScript,https://github.com/CommandCodeAI/BaseAI,CommandCodeAI,5,2026-02-18T17:45:14Z,"BaseAI — The Web AI Framework. The easiest way to build serverless autonomous AI agents with memory. Start building local-first, agentic pipes, tools, and memory. Deploy serverless with one command."
51,Mistral,agent-of-empires,1177,91,Rust,https://github.com/njbrake/agent-of-empires,njbrake,20,2026-03-19T01:00:11Z,"Claude Code, OpenCode, Mistral Vibe, Codex CLI, Gemini CLI, Pi.dev, Copilot CLI Coding Agent Terminal Session manager via tmux and git Worktrees"
52,Mistral,poe-api-wrapper,1112,145,Python,https://github.com/snowby666/poe-api-wrapper,snowby666,27,2025-08-31T05:29:09Z,"👾 A Python API wrapper for Poe.com. With this, you will have free access to GPT-4, Claude, Llama, Gemini, Mistral and more! 🚀"
53,Mistral,graphrag-local-ollama,1092,168,Python,https://github.com/TheAiSingularity/graphrag-local-ollama,TheAiSingularity,50,2024-09-30T02:43:30Z,"Local models support for Microsoft's graphrag using ollama (llama3, mistral, gemma2 phi3)- LLM & Embedding extraction"
54,Mistral,chatd,1079,77,JavaScript,https://github.com/BruceMacD/chatd,BruceMacD,26,2024-07-06T01:21:36Z,Chat with your documents using local AI
55,Mistral,web-llm-chat,978,202,TypeScript,https://github.com/mlc-ai/web-llm-chat,mlc-ai,19,2026-02-18T15:56:45Z,"Chat with AI large language models running natively in your browser. Enjoy private, server-free, seamless AI conversations."
56,Mistral,Hexabot,926,212,TypeScript,https://github.com/Hexastack/Hexabot,Hexastack,140,2026-03-18T15:12:23Z,Hexabot is an open-source AI chatbot / agent builder. It allows you to create and manage multi-channel and multilingual chatbots / agents with ease. 
57,Mistral,mistral-common,870,137,Python,https://github.com/mistralai/mistral-common,mistralai,1,2026-03-16T19:56:18Z,Official inference library for pre-processing of Mistral models
58,Mistral,llamafarm,824,49,Python,https://github.com/llama-farm/llamafarm,llama-farm,47,2026-03-18T20:01:39Z,"Deploy any AI model, agent, database, RAG, and pipeline locally or remotely in minutes"
59,Mistral,deepwiki-rs,822,102,Rust,https://github.com/sopaco/deepwiki-rs,sopaco,4,2026-03-18T22:25:48Z,Turn code into clarity. Generate accurate technical docs and AI-ready context in minutes—perfectly structured for human teams and intelligent agents.
60,Mistral,ai-commits-intellij-plugin,775,59,Kotlin,https://github.com/Blarc/ai-commits-intellij-plugin,Blarc,26,2026-03-19T00:49:52Z,AI Commits for IntelliJ based IDEs/Android Studio.
61,Mistral,llmcord,772,181,Python,https://github.com/jakobdylanc/llmcord,jakobdylanc,3,2026-02-22T19:26:14Z,"Make Discord your LLM frontend - Supports any OpenAI compatible API (Ollama, xAI, Gemini, OpenRouter and more)"
62,Mistral,MixtralKit,771,76,Python,https://github.com/open-compass/MixtralKit,open-compass,12,2023-12-15T19:10:55Z,A toolkit for inference and evaluation of 'mixtral-8x7b-32kseqlen' from Mistral AI
63,Mistral,BambooAI,769,81,Python,https://github.com/pgalko/BambooAI,pgalko,15,2025-12-30T13:05:59Z,A Python library powered by Language Models (LLMs) for conversational data discovery and analysis.
64,Mistral,fine-tune-mistral,724,65,Python,https://github.com/abacaj/fine-tune-mistral,abacaj,3,2023-10-11T17:25:59Z,"Fine-tune mistral-7B on 3090s, a100s, h100s"
65,Mistral,client-python,713,172,Python,https://github.com/mistralai/client-python,mistralai,13,2026-03-18T18:10:51Z,Python client library for Mistral AI platform
66,Mistral,voxtral-mini-realtime-rs,710,33,Rust,https://github.com/TrevorS/voxtral-mini-realtime-rs,TrevorS,1,2026-02-12T00:59:08Z,Streaming speech recognition running natively and in the browser. A pure Rust implementation of Mistral's Voxtral Mini 4B Realtime model using the Burn ML framework.
67,Mistral,ComfyUI-IF_AI_tools,698,55,Python,https://github.com/if-ai/ComfyUI-IF_AI_tools,if-ai,0,2025-09-15T09:05:20Z,ComfyUI-IF_AI_tools is a set of custom nodes for ComfyUI that allows you to generate prompts using a local Large Language Model (LLM) via Ollama. This tool enables you to enhance your image generation workflow by leveraging the power of language models.
68,Mistral,rag-chatbot,637,103,Python,https://github.com/datvodinh/rag-chatbot,datvodinh,8,2025-10-23T02:41:40Z, Chat with multiple PDFs locally
69,Mistral,DevoxxGenieIDEAPlugin,631,84,Java,https://github.com/devoxx/DevoxxGenieIDEAPlugin,devoxx,93,2026-03-17T08:01:16Z,"DevoxxGenie is a plugin for IntelliJ IDEA that uses local LLM's (Ollama, LMStudio, GPT4All, Jan and Llama.cpp) and Cloud based LLMs to help review, test, explain your project code. Latest version now also supports Spec Driven Development with CLI Runners."
70,Mistral,Owl,628,56,Python,https://github.com/OwlAIProject/Owl,OwlAIProject,7,2024-03-17T06:37:26Z,A personal wearable AI that runs locally
71,Mistral,embedJs,602,72,TypeScript,https://github.com/llm-tools/embedJs,llm-tools,15,2025-11-17T23:50:49Z,A NodeJS RAG framework to easily work with LLMs and embeddings
72,Mistral,mistral,580,51,Python,https://github.com/stanford-crfm/mistral,stanford-crfm,18,2026-03-11T19:48:18Z,"Mistral: A strong, northwesterly wind: Framework for transparent and accessible large-scale language model training, built with Hugging Face 🤗  Transformers."
73,Mistral,yalm,560,57,C++,https://github.com/andrewkchan/yalm,andrewkchan,3,2025-09-13T09:22:40Z,"Yet Another Language Model: LLM inference in C++/CUDA, no libraries except for I/O"
74,Mistral,TranslateBooksWithLLMs,540,69,Python,https://github.com/hydropix/TranslateBooksWithLLMs,hydropix,0,2026-03-18T21:18:42Z,"Translate full-length books and documents with Ollama, OpenAI (comptatible), Gemini, Mistral, Poe or OpenRouter. Preserves formatting. Resumes where you left off. No file size limits."
75,Mistral,obsidian-bmo-chatbot,524,61,TypeScript,https://github.com/longy2k/obsidian-bmo-chatbot,longy2k,48,2024-09-12T04:07:29Z,"Generate and brainstorm ideas while creating your notes using Large Language Models (LLMs) from Ollama, LM Studio, Anthropic, Google Gemini, Mistral AI, OpenAI, and more for Obsidian."
76,Mistral,ollama-voice-mac,520,65,Python,https://github.com/apeatling/ollama-voice-mac,apeatling,10,2025-08-21T15:02:52Z,Mac compatible Ollama Voice
77,Mistral,LESS,518,45,Jupyter Notebook,https://github.com/princeton-nlp/LESS,princeton-nlp,17,2024-10-20T03:11:58Z,[ICML 2024] LESS: Selecting Influential Data for Targeted Instruction Tuning
78,Mistral,END-TO-END-GENERATIVE-AI-PROJECTS,518,146,,https://github.com/GURPREETKAURJETHRA/END-TO-END-GENERATIVE-AI-PROJECTS,GURPREETKAURJETHRA,0,2025-01-24T07:20:37Z,End to End Generative AI Industry Projects on LLM Models with Deployment_Awesome LLM Projects
79,Mistral,aikit,512,57,Go,https://github.com/kaito-project/aikit,kaito-project,33,2026-03-19T02:37:40Z,"🏗️ Fine-tune, build, and deploy open-source LLMs easily!"
80,Mistral,aicommit2,495,40,TypeScript,https://github.com/tak-bro/aicommit2,tak-bro,2,2026-03-18T02:30:25Z,"A Reactive CLI that generates commit messages for Git and Jujutsu with Ollama, ChatGPT, Gemini, Claude, Mistral and other AI"
81,Mistral,WorkflowAI,470,55,Python,https://github.com/WorkflowAI/WorkflowAI,WorkflowAI,0,2025-11-28T08:35:23Z,WorkflowAI is an open-source platform where product and engineering teams  collaborate to build and iterate on AI features.
82,Mistral,kolosal-cli,467,12,TypeScript,https://github.com/KolosalAI/kolosal-cli,KolosalAI,10,2025-12-24T18:34:21Z,"Super lightweight Ollama + Qwen Code alternative to run Llama 3.3, DeepSeek-R1, Phi-4, Gemma 3, Mistral Small 3.1 and other large language models."
83,Mistral,mlx-llm,460,28,Python,https://github.com/riccardomusmeci/mlx-llm,riccardomusmeci,0,2025-01-29T07:13:07Z,Large Language Models (LLMs) applications and tools running on Apple Silicon in real-time with Apple MLX.
84,Mistral,gerbil,447,42,TypeScript,https://github.com/lone-cloud/gerbil,lone-cloud,1,2026-03-16T00:56:11Z,A desktop app for running Large Language Models locally. 
85,Mistral,Kolosal,443,29,C++,https://github.com/KolosalAI/Kolosal,KolosalAI,14,2025-05-22T06:29:28Z,Kolosal AI is an OpenSource and Lightweight alternative to LM Studio to run LLMs 100% offline on your device.
86,Mistral,bolna,430,113,Python,https://github.com/voxos-ai/bolna,voxos-ai,28,2024-10-28T05:40:38Z,End-to-end platform for building voice first multimodal agents
87,Mistral,KVQuant,408,37,Python,https://github.com/SqueezeAILab/KVQuant,SqueezeAILab,16,2024-08-13T11:19:28Z,[NeurIPS 2024] KVQuant: Towards 10 Million Context Length LLM Inference with KV Cache Quantization
88,Mistral,xllm,407,21,Python,https://github.com/bobazooba/xllm,bobazooba,6,2024-01-17T16:43:39Z,🦖 X—LLM: Cutting Edge & Easy LLM Finetuning
89,Mistral,voice-chat-ai,404,100,Python,https://github.com/bigsk1/voice-chat-ai,bigsk1,0,2026-03-17T08:07:19Z,"🎙️ Speak with AI - Run locally using Ollama, OpenAI, Anthropic or xAI - Speech uses SparkTTS, OpenAI, ElevenLabs or Kokoro"
90,Mistral,GPTPortal,399,71,JavaScript,https://github.com/Zaki-1052/GPTPortal,Zaki-1052,2,2025-12-16T07:27:37Z,"A feature-rich portal to chat with GPT-4, Claude, Gemini, Mistral, & OpenAI Assistant APIs via a lightweight Node.js web app; supports customizable multimodality for voice, images, & files."
91,Mistral,NeuralFlow,388,16,Python,https://github.com/valine/NeuralFlow,valine,4,2025-01-22T11:25:17Z,Visualize the intermediate output of Mistral 7B
92,Mistral,fltr,387,8,Rust,https://github.com/moritztng/fltr,moritztng,1,2024-03-13T11:39:01Z,Like grep but for natural language questions. Based on Mistral 7B or Mixtral 8x7B.
93,Mistral,Automodel,377,97,Python,https://github.com/NVIDIA-NeMo/Automodel,NVIDIA-NeMo,134,2026-03-19T03:52:45Z,Pytorch Distributed native training library for LLMs/VLMs with OOTB Hugging Face support
94,Mistral,simple-openai,376,56,Java,https://github.com/sashirestela/simple-openai,sashirestela,15,2025-09-17T21:45:15Z,A Java library to use the OpenAI Api in the simplest possible way.
95,Mistral,edgen,371,20,Rust,https://github.com/edgenai/edgen,edgenai,23,2024-05-23T14:21:38Z,"⚡  Edgen: Local, private GenAI server alternative to OpenAI. No GPU required. Run AI models locally: LLMs (Llama2, Mistral, Mixtral...), Speech-to-text (whisper) and many others."
96,Mistral,OllamaKit,326,42,Swift,https://github.com/kevinhermawan/OllamaKit,kevinhermawan,6,2025-03-09T22:20:34Z,Ollama client for Swift
97,Mistral,ai-playground,321,79,Python,https://github.com/rokbenko/ai-playground,rokbenko,0,2026-02-22T17:20:04Z,"Code from tutorials presented on the ""Code AI with Rok"" YouTube channel"
98,Mistral,Heat,315,17,Swift,https://github.com/nathanborror/Heat,nathanborror,5,2025-09-13T03:56:57Z,An LLM agnostic desktop and mobile client.
99,Mistral,LLaMa2lang,313,34,Python,https://github.com/SensAI-PT/LLaMa2lang,SensAI-PT,0,2024-06-17T14:00:13Z,Convenience scripts to finetune (chat-)LLaMa3 and other models for any language
100,Mistral,picollm,305,17,Python,https://github.com/Picovoice/picollm,Picovoice,0,2026-03-02T23:30:37Z,On-device LLM Inference Powered by X-Bit Quantization
1,Transformer,transformers,158052,32537,Python,https://github.com/huggingface/transformers,huggingface,1065,2026-03-18T21:35:13Z,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. "
